"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"79806","1","Around Campus","2878","138675","20130208_publicationsphotos2011/data/originals/110326_Scenics","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110326_Scenics","0"
"79807","1","Musser","2878","138676","20130208_publicationsphotos2011/data/originals/110409_MusserHangout","Student life",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110409_MusserHangout","0"
"79808","1","Student life","2878","138677","20130208_publicationsphotos2011/data/originals/110410_Hangout",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110410_Hangout","0"
"79809","1","Bouldering Competition","2878","138678","20130208_publicationsphotos2011/data/originals/110413_BoulderingCompetition",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110413_BoulderingCompetition","0"
"79810","1","Student life","2878","138679","20130208_publicationsphotos2011/data/originals/110414_Students",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110414_Students","0"
"79811","1","Sayles-Hill","2878","138680","20130208_publicationsphotos2011/data/originals/110415_SnowySayles","Outdoor photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110415_SnowySayles","0"
"79812","1","Around Campus","2878","138681","20130208_publicationsphotos2011/data/originals/110416_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110416_AroundCampus","0"
"79813","1","Cave Concert","2878","138682","20130208_publicationsphotos2011/data/originals/110424_CaveShow","Vivian Girls w/ Suuns",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110424_CaveShow","0"
"79814","1","Arboretum Photos","2878","138683","20130208_publicationsphotos2011/data/originals/110425_ArbBurn","Controlled Burn",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110425_ArbBurn","0"
"79815","1","Around Campus","2878","138684","20130208_publicationsphotos2011/data/originals/110507_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110507_AroundCampus","0"
"79816","1","Arboretum Photos","2878","138685","20130208_publicationsphotos2011/data/originals/110509_AssortedArb",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110509_AssortedArb","0"
"79817","1","Arboretum Photos","2878","138686","20130208_publicationsphotos2011/data/originals/110510_ArbBurn","Controlled Burn",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110510_ArbBurn","0"
"79818","1","Chinese Music Ensemble Concert","2878","138687","20130208_publicationsphotos2011/data/originals/110511_ChineseMusic","Directed by Gao Hong",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110511_ChineseMusic","0"
"79819","1","Trustees","2878","138688","20130208_publicationsphotos2011/data/originals/110514_WeitzTrustees","Visit to Weitz while under construction",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110514_WeitzTrustees","0"
"79820","1","Honors Convocation","2878","138691","20130208_publicationsphotos2011/data/originals/110527_HonorsConvo",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110527_HonorsConvo","0"
"79821","1","Senior Prom","2878","138692","20130208_publicationsphotos2011/data/originals/110607_SeniorProm","Part of Senior Week events",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110607_SeniorProm","0"
"79822","1","Commencement","2878","138694","20130208_publicationsphotos2011/data/originals/110611_Commencement",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110611_Commencement","0"
"79823","1","Senior Week","2878","138693","20130208_publicationsphotos2011/data/originals/110607_SeniorWeek",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110607_SeniorWeek","0"
"79824","1","Reunion","2878","138695","20130208_publicationsphotos2011/data/originals/110616_Reunion","Day 1",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110616_Reunion","0"
"79825","1","Reunion","2878","138696","20130208_publicationsphotos2011/data/originals/110617_Reunion","Day 2",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110617_Reunion","0"
"79826","1","Annual Report","2878","138698","20130208_publicationsphotos2011/data/originals/110708_AnnualReportVideo",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110708_AnnualReportVideo","0"
"79827","1","Exterior Photos","2878","138699","20130208_publicationsphotos2011/data/originals/110829_CampusExteriors","Campus Buildings and Arb",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110829_CampusExteriors","0"
"79828","1","International Student Orientation","2878","138700","20130208_publicationsphotos2011/data/originals/110902_ISOCampfire","Campfire",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110902_ISOCampfire","0"
"79829","1","International Student Orientation","2878","138701","20130208_publicationsphotos2011/data/originals/110903_ISOGathering","Gathering",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110903_ISOGathering","0"
"79830","1","New Student Week","2878","138702","20130208_publicationsphotos2011/data/originals/110903_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110903_NSW","0"
"79831","1","New Student Week","2878","138703","20130208_publicationsphotos2011/data/originals/110906_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110906_NSW","0"
"79832","1","New Student Week","2878","138704","20130208_publicationsphotos2011/data/originals/110907_Karaoke","Karaoke",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110907_Karaoke","0"
"79833","1","New Student Week","2878","138705","20130208_publicationsphotos2011/data/originals/110907_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110907_NSW","0"
"79834","1","New Student Week","2878","138706","20130208_publicationsphotos2011/data/originals/110908_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110908_NSW","0"
"79835","1","Around Campus","2878","138707","20130208_publicationsphotos2011/data/originals/110908_Scenics","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110908_Scenics","0"
"79836","1","New Student Week","2878","138708","20130208_publicationsphotos2011/data/originals/110909_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110909_NSW","0"
"79837","1","New Student Week","2878","138709","20130208_publicationsphotos2011/data/originals/110910_NSW",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110910_NSW","0"
"79838","1","Block Party","2878","138710","20130208_publicationsphotos2011/data/originals/110917_BlockParty","Celebration of Weitz Center opening",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110917_BlockParty","0"
"79839","1","Cave Concert","2878","138711","20130208_publicationsphotos2011/data/originals/110917_CarolineSmith","Caroline Smith and the Good Night Sleeps",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110917_CarolineSmith","0"
"79840","1","Exterior Photos","2878","138712","20130208_publicationsphotos2011/data/originals/110919_Exteriors","Campus Buildings and Arb",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110919_Exteriors","0"
"79841","1","HCR Dinner","2878","138713","20130208_publicationsphotos2011/data/originals/110921_HCRDinner","Healthy Communities and Relationships",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110921_HCRDinner","0"
"79842","1","Weitz Center","2878","138714","20130208_publicationsphotos2011/data/originals/110928_Weitz","Interior photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110928_Weitz","0"
"79843","1","Weitz Center","2878","138715","20130208_publicationsphotos2011/data/originals/111001_Weitz","Interior photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111001_Weitz","0"
"79844","1","Weitz Center","2878","138716","20130208_publicationsphotos2011/data/originals/111001_WeitzCenter","Interior photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111001_WeitzCenter","0"
"79845","1","Classes Outdoors","2878","138717","20130208_publicationsphotos2011/data/originals/111006_OutsideClasses",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111006_OutsideClasses","0"
"79846","1","Wind Turbine","2878","138718","20130208_publicationsphotos2011/data/originals/111007_Windmill",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111007_Windmill","0"
"79847","1","Arabic Class","2878","138719","20130208_publicationsphotos2011/data/originals/111010_ArabicClass_JPG",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111010_ArabicClass_JPG","0"
"79848","1","Biology Lab","2878","138720","20130208_publicationsphotos2011/data/originals/111010_BioLab_JPG",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111010_BioLab_JPG","0"
"79849","1","Leighton","2878","138721","20130208_publicationsphotos2011/data/originals/111010_Carleton_Leighton202_101011",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111010_Carleton_Leighton202_101011","0"
"79850","1","Weitz Center","2878","138722","20130208_publicationsphotos2011/data/originals/111010_Weitz235_JPG","Interactive (Sandbox) classroom",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111010_Weitz235_JPG","0"
"79851","1","Weitz Center","2878","138723","20130208_publicationsphotos2011/data/originals/111010_WeitzBuilding_JPG","Interior photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111010_WeitzBuilding_JPG","0"
"79852","1","Around Campus","2878","138724","20130208_publicationsphotos2011/data/originals/111011_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111011_AroundCampus","0"
"79853","1","Cave Concert","2878","138725","20130208_publicationsphotos2011/data/originals/111015_MarkMallman","Mark Mallman",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111015_MarkMallman","0"
"79854","1","The Cow","2878","138726","20130208_publicationsphotos2011/data/originals/111016_TheCow",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111016_TheCow","0"
"79855","1","Weitz Center","2878","138727","20130208_publicationsphotos2011/data/originals/111017_WeitzCenter",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111017_WeitzCenter","0"
"79856","1","Weitz Center","2878","138728","20130208_publicationsphotos2011/data/originals/111018_MoreWeitz",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111018_MoreWeitz","0"
"79857","1","Weitz Center","2878","138729","20130208_publicationsphotos2011/data/originals/111019_WeitzIndoors","Interior photographs",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111019_WeitzIndoors","0"
"79858","1","Cave Concert","2878","138730","20130208_publicationsphotos2011/data/originals/111021_StudentBands","Student Bands",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111021_StudentBands","0"
"79859","1","Around Campus","2878","138731","20130208_publicationsphotos2011/data/originals/111022_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111022_AroundCampus","0"
"79860","1","Weitz Center","2878","138732","20130208_publicationsphotos2011/data/originals/111024_WeitzbyGallop","Photographs by Gallop Studios",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111024_WeitzbyGallop","0"
"79861","1","Carleton Players Performance","2878","138733","20130208_publicationsphotos2011/data/originals/111026_TheTempest","The Tempest",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111026_TheTempest","0"
"79862","1","Day of the Dead","2878","138734","20130208_publicationsphotos2011/data/originals/111102_DayOfTheDead","Performance and celebration in Great Hall",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111102_DayOfTheDead","0"
"79863","1","ETB Performance","2878","138735","20130208_publicationsphotos2011/data/originals/111103_MyNameisAlice","A My Name is Alice",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111103_MyNameisAlice","0"
"79864","1","Around Campus","2878","138736","20130208_publicationsphotos2011/data/originals/111126_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/111126_AroundCampus","0"
"79865","1","Reunion","2878","138697","20130208_publicationsphotos2011/data/originals/110618_Reunion","Day 3",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110618_Reunion","0"
"79866","1","Around Campus","2878","138690","20130208_publicationsphotos2011/data/originals/110523_Scenics","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110523_Scenics","0"
"79867","1","Gridley Hall prints","0","0","20130403_gridley/data/originals","Architectural and student life photos in and around Gridley Hall including blueprints, publicity sketches, co-ed socials and dinners, residential life",,"1881-1967",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130403_gridley/data/dips","1"
"79868","1","Halloween, various prints","0","0","20140110_11_Halloween_Scans/data/originals","Students and faculty in costume for Halloween events, including the Orchestra Halloween Concert and trick-or-treating",NULL,"1940-1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20140110_11_Halloween_Scans/data/dips","1"
"79869","1","Homecoming, various prints","0","0","20140110_14_Homecoming/data/originals","Homecoming football game and traditions, including photos of the homecoming court induction and bonfire",NULL,"1942-1992",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20140110_14_Homecoming/data/dips","1"
